company_name,productivity_change_pct,employees_impacted
"Johnson, Montgomery and Adams Pvt. Ltd.",58.17761038503354,497
Benton LLC Pvt. Ltd.,3.5581209623776533,887
"Terry, Moran and Martinez Pvt. Ltd.",5.651040698594456,196
"Brewer, Ritter and Robinson Pvt. Ltd.",28.76379005779851,315
"Sloan, Sellers and Mcguire Pvt. Ltd.",24.25644868399528,665
"Evans, Edwards and Jenkins Pvt. Ltd.",91.09687103267092,967
Moon Inc Pvt. Ltd.,33.396243806315795,956
Mccann Ltd Pvt. Ltd.,27.128033306678056,752
Hunter-Lopez Pvt. Ltd.,76.84567749461826,715
Mcdonald Ltd Pvt. Ltd.,53.229153711114776,936
"Woods, Cook and Taylor Pvt. Ltd.",4.238723786413711,623
Young-Clark Pvt. Ltd.,39.68428433444706,910
"Jordan, Bright and Williams Pvt. Ltd.",70.41325350337637,384
"Hawkins, Neal and Watson Pvt. Ltd.",49.7042902329351,434
"Reyes, Smith and Smith Pvt. Ltd.",79.43343997548341,691
Pacheco-Knox Pvt. Ltd.,7.891170294734218,506
Galvan-Smith Pvt. Ltd.,26.117853132841063,639
"Davis, Davis and Walsh Pvt. Ltd.",9.950737098235074,710
"Cruz, Mitchell and Young Pvt. Ltd.",84.29666323000906,471
Meyer-Scott Pvt. Ltd.,22.103621976707977,738
"Williams, Carroll and Miller Pvt. Ltd.",86.39606390432635,943
"Weiss, Hale and Chambers Pvt. Ltd.",70.0397814375472,204
Marshall Group Pvt. Ltd.,29.92093198075102,635
"Roberts, Curtis and Boyer Pvt. Ltd.",25.03982949117341,294
Thomas-Turner Pvt. Ltd.,46.51567059341354,950
Hampton-Lee Pvt. Ltd.,60.36513058324026,175
Johnson-Lawrence Pvt. Ltd.,58.43948464589239,965
Boyd-Hunter Pvt. Ltd.,89.09595497449381,287
Hartman LLC Pvt. Ltd.,10.04732954036104,648
"Jones, Martin and Singh Pvt. Ltd.",44.98424101748644,513
Martin-Charles Pvt. Ltd.,2.9106499928456158,343
"Harris, Phillips and Mckinney Pvt. Ltd.",85.12261674105994,976
"Webb, Wang and Buckley Pvt. Ltd.",72.10116994842075,231
"Soto, Peterson and Rosales Pvt. Ltd.",83.18859931606096,231
"Salas, Sexton and Murphy Pvt. Ltd.",71.4127004815271,179
"Abbott, George and Davis Pvt. Ltd.",16.453894881330022,164
"Campbell, Tran and Nichols Pvt. Ltd.",0.7984822020120186,465
Ward-Novak Pvt. Ltd.,35.62818776835373,896
Turner-Montgomery Pvt. Ltd.,84.82419594083827,294
"Poole, Coffey and Hale Pvt. Ltd.",95.38785766991936,368
Olsen-Gutierrez Pvt. Ltd.,31.82041464062,672
Cummings-Park Pvt. Ltd.,55.46046839780572,938
Gross-Dillon Pvt. Ltd.,74.72146002250678,915
Contreras-Parks Pvt. Ltd.,84.78264806604534,942
"Macias, Smith and Burke Pvt. Ltd.",42.735907252592064,706
Green-Kerr Pvt. Ltd.,37.04364973197596,241
Schneider-Crawford Pvt. Ltd.,80.27175905366265,984
Miller-Campbell Pvt. Ltd.,76.9294228802364,824
Weaver-Mitchell Pvt. Ltd.,65.49783514726134,689
"Olson, Pugh and Davidson Pvt. Ltd.",65.76056913779166,635
Robbins-Anderson Pvt. Ltd.,67.68909209031213,241
"Hampton, Diaz and Montgomery Pvt. Ltd.",80.05702415915322,801
Stone-Weber Pvt. Ltd.,30.000486216278546,629
"Wilson, Cook and Brown Pvt. Ltd.",16.600375732396877,321
"Wilson, Terry and Mitchell Pvt. Ltd.",21.845882762382583,659
"Foster, Green and Davis Pvt. Ltd.",4.401191566914742,815
Morales-Abbott Pvt. Ltd.,20.557368931559417,968
"Marshall, Baxter and Lawson Pvt. Ltd.",34.52714522653558,897
"Byrd, Fisher and Ward Pvt. Ltd.",59.77181323117095,934
Dickerson-Olson Pvt. Ltd.,30.37948386016344,384
Torres-Mathis Pvt. Ltd.,36.01275492192448,443
"Atkins, Cook and Barnett Pvt. Ltd.",63.09932778002446,704
Anderson-James Pvt. Ltd.,5.2730978773672055,440
"Robinson, Campbell and Aguilar Pvt. Ltd.",46.09552725881878,689
Gibson-Kennedy Pvt. Ltd.,79.41092591434717,720
"Little, Carr and Fuller Pvt. Ltd.",76.77079769145406,612
Taylor-Bernard Pvt. Ltd.,28.982811603699467,495
"Hess, Johnson and Townsend Pvt. Ltd.",19.268945715437123,230
Carr-Hart Pvt. Ltd.,7.555203585452075,961
Palmer-Thomas Pvt. Ltd.,28.281000687332025,754
"Howard, Hancock and Davis Pvt. Ltd.",70.5526184652947,694
"Jones, Cook and Hamilton Pvt. Ltd.",0.6219043752933029,711
Murillo Group Pvt. Ltd.,38.99944449014056,763
Macdonald-Brooks Pvt. Ltd.,50.12308080984511,223
"Blair, Bonilla and Bryan Pvt. Ltd.",31.368028510517654,169
Green-Soto Pvt. Ltd.,14.056731720830571,229
Aguirre-Schneider Pvt. Ltd.,21.521344408495857,851
Bray Inc Pvt. Ltd.,61.96827279868357,158
Melendez-Hogan Pvt. Ltd.,62.26293916049567,835
"Caldwell, Lee and Crane Pvt. Ltd.",30.86093075270608,477
Thompson-Tran Pvt. Ltd.,90.84155252148848,766
Smith-Roth Pvt. Ltd.,93.63563939051969,714
Robbins Group Pvt. Ltd.,79.80258723816712,571
Phillips-Joseph Pvt. Ltd.,46.26709083769629,504
"Morales, Miller and Hale Pvt. Ltd.",89.75241735974743,395
"Dominguez, Wright and Camacho Pvt. Ltd.",2.779095124107578,846
Atkinson-Leonard Pvt. Ltd.,81.00116259465288,971
Carey-Hamilton Pvt. Ltd.,44.43081213496932,218
"Mcgrath, Valdez and Whitehead Pvt. Ltd.",15.569882865586504,499
Hobbs-Miller Pvt. Ltd.,43.75691055964549,700
Carrillo-Burns Pvt. Ltd.,98.23424413152765,863
"Lee, Smith and Allen Pvt. Ltd.",7.466028094384547,829
"Burke, Page and Nguyen Pvt. Ltd.",72.59300387381396,832
Copeland Inc Pvt. Ltd.,63.42413592515026,959
"Williams, Fisher and Benjamin Pvt. Ltd.",21.43593892650576,565
Knight-Dominguez Pvt. Ltd.,59.75605533745125,575
Cobb-Mitchell Pvt. Ltd.,28.326711877061083,911
Vargas-Fisher Pvt. Ltd.,7.384260236332718,878
Hensley-Gutierrez Pvt. Ltd.,77.54555700056987,935
"Li, Robinson and James Pvt. Ltd.",8.742058251436868,829
Baker-Beck Pvt. Ltd.,84.58385694455565,730
"Nelson, Johnson and Cain Pvt. Ltd.",59.41595058895685,897
Anderson-Moody Pvt. Ltd.,19.12660980434593,869
Snyder-Green Pvt. Ltd.,66.75590450619114,163
"Reyes, Jackson and Carrillo Pvt. Ltd.",74.49412789749259,493
"Powell, Duran and Brown Pvt. Ltd.",2.433514018997529,727
"Ward, Hodges and Edwards Pvt. Ltd.",92.81801957306944,633
Trujillo and Sons Pvt. Ltd.,64.29851573111533,551
Sanders-Hall Pvt. Ltd.,38.359502027366986,272
Bailey-Taylor Pvt. Ltd.,30.05395113895436,656
Ruiz-James Pvt. Ltd.,15.443820982050482,996
"Johnson, Berry and Carter Pvt. Ltd.",93.68041569472943,647
"Zimmerman, Decker and Porter Pvt. Ltd.",81.92502659105307,352
Anderson-Alvarez Pvt. Ltd.,16.503841163185896,815
Daniels-Goodwin Pvt. Ltd.,98.66054333429312,249
Glenn-Frye Pvt. Ltd.,60.11976040030771,561
"Fisher, Mueller and Flynn Pvt. Ltd.",55.92479433306653,444
"Acosta, Brown and Davis Pvt. Ltd.",92.9883752058588,630
Johnson-Sparks Pvt. Ltd.,74.88903137181163,691
Johnston-Howard Pvt. Ltd.,85.32492433967973,808
Bailey-Hendricks Pvt. Ltd.,3.709071950669096,960
"Shepard, Arias and Peterson Pvt. Ltd.",49.24394019439282,807
"Adams, Ayers and Perez Pvt. Ltd.",15.376159135462188,942
Beard-Washington Pvt. Ltd.,38.04658590540234,475
"Perez, Hays and Williams Pvt. Ltd.",48.36770680006378,405
Grimes-Bass Pvt. Ltd.,35.78939178785864,486
Marshall-Hansen Pvt. Ltd.,39.63455818958329,749
"Adams, Jordan and Cordova Pvt. Ltd.",38.4045533733831,342
Shaw-Miller Pvt. Ltd.,50.4932778083645,796
"Williams, Mills and Lynn Pvt. Ltd.",16.18893730209685,587
"Robinson, Woods and Long Pvt. Ltd.",65.16897090182364,927
Baird-Turner Pvt. Ltd.,67.3197615607994,161
"Ryan, Price and Miller Pvt. Ltd.",11.48610665673061,837
"Wise, Young and Sexton Pvt. Ltd.",50.51566610901384,848
"Morgan, George and Long Pvt. Ltd.",76.57204988060406,720
Webb-Hall Pvt. Ltd.,80.40692592150471,554
"Crawford, Harris and Greene Pvt. Ltd.",39.52137765202932,992
"Jordan, Jones and Rodriguez Pvt. Ltd.",3.703040645651967,555
"Smith, Perez and Copeland Pvt. Ltd.",42.825458114995484,879
Elliott-Mccoy Pvt. Ltd.,66.09754393394556,712
"Wilson, Wells and Willis Pvt. Ltd.",20.292324452285047,243
Hall-Hall Pvt. Ltd.,44.28450885019631,478
Garrett-Schultz Pvt. Ltd.,73.20804823381089,585
Washington-Rocha Pvt. Ltd.,43.02995771004885,864
Kennedy-Reed Pvt. Ltd.,60.29980241914987,775
"Fisher, Howard and Martinez Pvt. Ltd.",9.522568999282155,245
"Guerrero, Hicks and White Pvt. Ltd.",7.916045495995416,872
"Rice, Stokes and Davila Pvt. Ltd.",33.15758563688716,879
Villanueva-Jones Pvt. Ltd.,60.76481611795322,339
Griffin-Hernandez Pvt. Ltd.,31.397927250426537,741
Thomas-Rose Pvt. Ltd.,93.92256726217414,451
Lucas Ltd Pvt. Ltd.,83.59779097924454,887
Marsh Ltd Pvt. Ltd.,20.15903643950984,255
Parker-Curry Pvt. Ltd.,34.337458742754315,825
"Herman, Sanchez and Martin Pvt. Ltd.",13.582956818250835,243
Green-Vaughn Pvt. Ltd.,83.71887995297335,843
Simmons-Ellis Pvt. Ltd.,0.6737357355685591,253
"Foster, White and Hartman Pvt. Ltd.",32.249106522420824,248
"Castro, Briggs and Hall Pvt. Ltd.",88.00990705785588,739
"Reyes, Combs and Campbell Pvt. Ltd.",52.59240265862085,327
"Long, West and Smith Pvt. Ltd.",90.1243749580033,822
Mcdonald-Riddle Pvt. Ltd.,85.08091860255787,397
Simmons-Torres Pvt. Ltd.,37.194625941605416,658
Clark-Moreno Pvt. Ltd.,39.29535564567699,298
"Thomas, Kemp and Fowler Pvt. Ltd.",80.37077248050774,219
"Gonzalez, Hinton and Crane Pvt. Ltd.",27.74937881450663,755
"Payne, Roth and Villegas Pvt. Ltd.",94.70286716538877,981
Koch-Montgomery Pvt. Ltd.,0.7057544574722074,419
"Dougherty, Davidson and Bell Pvt. Ltd.",88.75308795398217,190
"Martinez, Smith and Cooper Pvt. Ltd.",59.65182397813111,231
"Oconnell, Bryant and Holmes Pvt. Ltd.",86.39310005376524,214
"Bennett, Shah and Lang Pvt. Ltd.",51.970583915138135,604
"Palmer, Ramirez and Molina Pvt. Ltd.",16.651426914221755,411
Coleman-Diaz Pvt. Ltd.,47.20295780590786,452
Bautista-Wagner Pvt. Ltd.,46.01282174939367,729
"Escobar, Martinez and Hopkins Pvt. Ltd.",40.80434674111334,801
"Hunt, Ramirez and Chang Pvt. Ltd.",77.85702465448459,441
Williamson-Gallagher Pvt. Ltd.,83.42400724573503,456
"Rowland, Cordova and Arnold Pvt. Ltd.",56.09404762987117,491
"Ray, Gonzales and Ward Pvt. Ltd.",45.51550930923113,526
Hill-Winters Pvt. Ltd.,64.47452413405725,896
"Hood, Randolph and Cordova Pvt. Ltd.",97.48264473439774,289
Hughes-Sweeney Pvt. Ltd.,25.286526962651717,580
Craig-Holmes Pvt. Ltd.,57.93513691346826,489
"Ramirez, Landry and Peterson Pvt. Ltd.",6.733181707092861,854
Manning-Carter Pvt. Ltd.,50.36121839079463,436
Morris-Weaver Pvt. Ltd.,50.51429553321156,244
"Flores, Jones and Collins Pvt. Ltd.",76.42287674472894,657
"Hamilton, Wilson and Oconnell Pvt. Ltd.",54.81745562538693,859
"Cole, Curtis and Maldonado Pvt. Ltd.",24.235397591707365,778
"Leblanc, Davis and Ortiz Pvt. Ltd.",37.628766225512486,188
"Barnett, Johnson and Bentley Pvt. Ltd.",92.77695542377576,558
Love-Adams Pvt. Ltd.,22.833304527225863,750
Peters LLC Pvt. Ltd.,59.543010703970566,876
"White, Webb and Austin Pvt. Ltd.",47.81124109270558,271
Evans-Mclean Pvt. Ltd.,10.237106646926977,510
Hayes-Adkins Pvt. Ltd.,17.923197113306276,797
"Acosta, Moran and Baker Pvt. Ltd.",18.20443193470247,176
Moreno-Davis Pvt. Ltd.,89.06275019499394,209
Richardson-Schmidt Pvt. Ltd.,35.95736334510614,555
"Chen, Ayala and Garrison Pvt. Ltd.",42.52638941352953,685
"Salinas, Davis and Jones Pvt. Ltd.",44.741262833882665,789
"Villa, Mccoy and Key Pvt. Ltd.",88.43325296202876,271
"Bowman, Ortega and Harris Pvt. Ltd.",49.38410316461884,218
Hicks-Schultz Pvt. Ltd.,38.86752386447726,750
George-Reyes Pvt. Ltd.,91.70796020238006,710
Douglas Group Pvt. Ltd.,34.39071274473593,281
Shea Inc Pvt. Ltd.,75.38589419305923,394
"Martinez, Brooks and Fields Pvt. Ltd.",26.103485817480955,438
"Ayala, Evans and Suarez Pvt. Ltd.",1.737320529053421,408
Vasquez-Mendez Pvt. Ltd.,68.8274060251021,699
"Bowman, Norris and Austin Pvt. Ltd.",99.26617754528174,581
"Molina, Rose and Lowery Pvt. Ltd.",20.344839899071488,502
Garcia-Franklin Pvt. Ltd.,90.5516075792523,503
"Edwards, Diaz and Fisher Pvt. Ltd.",20.501091608090228,980
Collins Group Pvt. Ltd.,70.75981721659005,321
Benson-Santiago Pvt. Ltd.,49.35874082027127,171
Perez-Miller Pvt. Ltd.,29.1441996894494,770
"Durham, Blankenship and Nguyen Pvt. Ltd.",25.63012450443952,182
"Grant, Rich and Warner Pvt. Ltd.",22.94527542026106,764
Patel-Rose Pvt. Ltd.,70.7315017433133,679
"Hebert, Sharp and Miller Pvt. Ltd.",10.121368007123866,477
Lynch-Andrews Pvt. Ltd.,72.50685101124039,562
Sanchez-Fields Pvt. Ltd.,16.65886107825607,309
"Gordon, Monroe and Phillips Pvt. Ltd.",45.03464437903568,363
"Ford, Tran and Diaz Pvt. Ltd.",42.48686570485256,253
"Smith, Gonzales and Chambers Pvt. Ltd.",35.80352100184104,677
"Carpenter, Murphy and Gonzalez Pvt. Ltd.",81.70467564729188,985
"Garcia, Morris and Scott Pvt. Ltd.",68.8119278207697,688
"King, Johnson and Cain Pvt. Ltd.",39.3692280243775,605
"Edwards, Heath and Howard Pvt. Ltd.",28.48580812384163,822
"Marshall, Scott and Gonzalez Pvt. Ltd.",91.07388080868604,695
Nicholson Group Pvt. Ltd.,55.38033443061777,951
"Johnson, Potter and Diaz Pvt. Ltd.",88.72683827550966,234
Smith-Foley Pvt. Ltd.,39.7592722027618,589
"Cowan, Anderson and Maxwell Pvt. Ltd.",3.434323305705156,466
Salazar-Dennis Pvt. Ltd.,79.33859273566962,970
Schmidt-Thomas Pvt. Ltd.,40.87771626017952,183
Martin-Ware Pvt. Ltd.,35.888313056909574,216
"Webb, Jordan and Lucero Pvt. Ltd.",33.14271040371688,992
"Watson, Holland and Walker Pvt. Ltd.",93.18284308197742,382
Wilkerson-Torres Pvt. Ltd.,46.06232984324947,528
"Parker, Aguilar and Smith Pvt. Ltd.",59.945844335410506,967
Jacobson-Carter Pvt. Ltd.,54.77537930766276,460
Gonzalez-Miller Pvt. Ltd.,9.893048616413214,153
Lopez-Dixon Pvt. Ltd.,26.09250502888274,396
"Todd, Brown and Harris Pvt. Ltd.",31.6251835615495,878
Perez-Sims Pvt. Ltd.,68.32710397561337,878
"Becker, Yang and Walters Pvt. Ltd.",56.41401763813855,182
Henderson-Burns Pvt. Ltd.,36.65026659831766,257
"Allen, Vega and Bass Pvt. Ltd.",86.51417196876895,871
Little-Ray Pvt. Ltd.,65.17391740180656,881
Hamilton-Hernandez Pvt. Ltd.,17.43516215240796,363
Molina-Ferguson Pvt. Ltd.,92.04323689963373,535
"Webb, Weber and Thompson Pvt. Ltd.",37.6028194133157,249
"Martin, Cunningham and Gross Pvt. Ltd.",53.11664103390376,651
Robertson-Francis Pvt. Ltd.,74.98843533812425,515
Dodson-Nichols Pvt. Ltd.,54.98554737663724,548
Bauer-Jones Pvt. Ltd.,10.96769973106474,546
"Curtis, White and Crawford Pvt. Ltd.",20.7124392766891,302
"Torres, Lopez and Gonzalez Pvt. Ltd.",80.83325375868944,474
"Neal, Torres and Roberts Pvt. Ltd.",0.3846545939937162,906
"Gibson, Gross and Leonard Pvt. Ltd.",28.110190656903345,204
Martinez-Sexton Pvt. Ltd.,75.17268389406465,345
Farmer Group Pvt. Ltd.,52.72800802646965,325
Parker-Alvarez Pvt. Ltd.,79.88415945729255,773
"Vazquez, Lewis and Pope Pvt. Ltd.",50.32740624346859,454
Nash-Mitchell Pvt. Ltd.,26.89773491094301,346
Larsen PLC Pvt. Ltd.,51.01715084278202,220
"Walters, Merritt and Lopez Pvt. Ltd.",10.654263537753694,175
Carr-Webb Pvt. Ltd.,70.79796642318273,624
Ellis-Jackson Pvt. Ltd.,12.94998583385043,233
"Nichols, Martinez and Clark Pvt. Ltd.",92.69072878535884,289
"Roach, Thornton and Ball Pvt. Ltd.",27.644776421027014,548
Strickland-Newman Pvt. Ltd.,28.731279686899747,628
Key and Sons Pvt. Ltd.,90.37536955812838,179
"White, Galloway and Parker Pvt. Ltd.",0.4329084486958234,965
"Anderson, Davis and Cox Pvt. Ltd.",86.56590794027207,815
Murphy-Powell Pvt. Ltd.,22.159295970681125,844
"Williams, Bowers and Ho Pvt. Ltd.",65.09911262806476,798
"Johnson, Gonzalez and Rivera Pvt. Ltd.",38.105597651260624,229
Tapia-Baker Pvt. Ltd.,92.96394346130948,391
Jenkins-Singleton Pvt. Ltd.,61.11245370825894,461
Osborne-Powers Pvt. Ltd.,28.40037875730299,343
"Roy, Holland and Hayes Pvt. Ltd.",7.087452291493723,343
Singh PLC Pvt. Ltd.,75.9925008934104,157
"Rodriguez, Woods and Patterson Pvt. Ltd.",75.61283746261677,791
"Phillips, Anderson and Beltran Pvt. Ltd.",57.657213884843415,183
Williamson-Michael Pvt. Ltd.,7.398199009975459,976
"Sanchez, Garcia and Wiley Pvt. Ltd.",50.916672872236326,673
"Garcia, Johnson and Hall Pvt. Ltd.",2.8738522772894792,761
"Bishop, Rose and Blevins Pvt. Ltd.",79.02738332036772,361
"Farrell, Robinson and Jackson Pvt. Ltd.",2.688578662736796,203
"Torres, Jackson and Clayton Pvt. Ltd.",29.373689744204835,599
"Gibson, Baker and Ward Pvt. Ltd.",23.75417110209903,893
Burgess-Taylor Pvt. Ltd.,51.99705605132362,803
Graham-Norton Pvt. Ltd.,24.855121598780705,493
Schmidt-Reed Pvt. Ltd.,95.04237238240324,918
"Watson, Gamble and Castro Pvt. Ltd.",23.411167026225588,205
"Day, Downs and Jackson Pvt. Ltd.",67.00763540182464,237
Barnes-Hart Pvt. Ltd.,96.23083223483512,290
"Young, Ward and Foster Pvt. Ltd.",23.238614569451176,862
"Williamson, Warner and Pena Pvt. Ltd.",81.36237001327598,382
Anderson-Park Pvt. Ltd.,38.44652838551682,960
"Carpenter, Anderson and Barnes Pvt. Ltd.",11.581495955860287,604
"Pineda, Jacobs and Young Pvt. Ltd.",40.67507108532513,628
"Goodman, White and Fisher Pvt. Ltd.",94.03934111455696,863
"Carroll, Patel and Mccann Pvt. Ltd.",68.98468850115547,741
"Woodard, Martinez and Ballard Pvt. Ltd.",20.25635815102992,361
"Watts, Allen and Hobbs Pvt. Ltd.",34.338443544867125,746
"Shelton, Bailey and Ayers Pvt. Ltd.",62.60748875336252,363
"Rasmussen, Jackson and Duke Pvt. Ltd.",93.62732998339908,784
"Mendoza, Mills and Adams Pvt. Ltd.",79.29335556620339,770
Williams-Burgess Pvt. Ltd.,94.10451409570786,432
"Jordan, Stephens and Smith Pvt. Ltd.",39.953727866559774,685
"Crosby, Singh and King Pvt. Ltd.",85.375182226798,853
Boyd-Williams Pvt. Ltd.,57.9592979384752,463
Davenport-Bryant Pvt. Ltd.,15.745849004285072,479
"Mckinney, Reid and Carter Pvt. Ltd.",9.879293059584082,761
"Shelton, Fuller and Alvarez Pvt. Ltd.",70.40253875732861,320
Farrell Inc Pvt. Ltd.,29.28976290736288,236
"Howell, Mcguire and Schultz Pvt. Ltd.",60.50481169979084,812
"Cook, Brown and Thomas Pvt. Ltd.",95.65722923624246,283
Wagner-Dominguez Pvt. Ltd.,28.04704019571852,731
Martin-Schmidt Pvt. Ltd.,0.2316049859302671,359
"Martin, Hayes and Martin Pvt. Ltd.",42.195202374329085,962
Hall-Jacobson Pvt. Ltd.,53.27788153386403,240
Carson-Hensley Pvt. Ltd.,99.60035699982866,163
Molina Inc Pvt. Ltd.,95.55968689947676,717
Wu-Moran Pvt. Ltd.,82.72919369106961,403
"Dixon, Strickland and Scott Pvt. Ltd.",70.82764967474031,668
"Yoder, Molina and Russell Pvt. Ltd.",15.16803541498859,212
Hess-Greene Pvt. Ltd.,19.61832911517526,497
Hicks PLC Pvt. Ltd.,6.65252320601234,859
Hartman-Howard Pvt. Ltd.,23.78993086302029,663
Johnston-Kane Pvt. Ltd.,23.11675517599755,490
"Rivera, Bell and Hill Pvt. Ltd.",68.17757909291021,512
Herrera-Davis Pvt. Ltd.,9.614715403187102,684
Perry-Baker Pvt. Ltd.,78.958930784059,247
Martin-Gates Pvt. Ltd.,39.4471962733801,342
"Thompson, Johnson and Hardin Pvt. Ltd.",63.33177725510715,710
"Saunders, Clark and Carr Pvt. Ltd.",85.58485647825793,457
Carrillo-Casey Pvt. Ltd.,16.23497332497501,829
"Hinton, Bailey and Jones Pvt. Ltd.",60.19773579366488,679
"Daniels, Robinson and Carter Pvt. Ltd.",81.7011637428924,234
"Holland, Blake and Robinson Pvt. Ltd.",29.241848448300377,646
"Hebert, Pruitt and Garza Pvt. Ltd.",38.274998960028114,928
"Maxwell, Pruitt and Garcia Pvt. Ltd.",21.835450285054986,336
"Welch, Harvey and Cooper Pvt. Ltd.",93.37216639815789,752
Alexander-Perkins Pvt. Ltd.,31.889725602983557,776
"Peters, Ramsey and Haynes Pvt. Ltd.",92.58047902864644,634
"Carey, Hansen and Reynolds Pvt. Ltd.",81.56781956752997,810
Castro-Flores Pvt. Ltd.,92.29352663241524,879
Bryant-Gordon Pvt. Ltd.,82.20160073753146,776
"Allen, Smith and Roberts Pvt. Ltd.",85.82116397096421,646
Bell-Smith Pvt. Ltd.,40.39592919830769,836
"Chandler, Cunningham and Smith Pvt. Ltd.",73.60824605654925,801
Rowland-Harris Pvt. Ltd.,92.29937950952348,722
"Mccoy, Burns and Davis Pvt. Ltd.",92.19880563308551,763
Cruz-Walton Pvt. Ltd.,89.99545625094242,356
Turner-Lowe Pvt. Ltd.,61.36730526923628,995
Robinson-Clements Pvt. Ltd.,43.464282435033454,501
Guzman-Rhodes Pvt. Ltd.,65.00343349042384,533
"Cook, Martinez and Crawford Pvt. Ltd.",3.301661451619176,769
"Jones, Franklin and Torres Pvt. Ltd.",77.71116561329826,662
"Soto, Gill and Clark Pvt. Ltd.",4.575032997539119,702
Rowland-Chapman Pvt. Ltd.,76.25015016445597,962
Cole-Morton Pvt. Ltd.,50.564507975004815,902
Lewis-Garcia Pvt. Ltd.,8.161149540250657,556
Stevens-Hughes Pvt. Ltd.,61.93538620770346,196
"Ray, Cooley and Jordan Pvt. Ltd.",57.03962221544924,795
Mullen-Sanchez Pvt. Ltd.,34.850745321338,706
"Casey, Gibson and Murphy Pvt. Ltd.",89.89275610816085,980
Preston-Keller Pvt. Ltd.,29.59486970935211,454
"Johnson, Porter and Eaton Pvt. Ltd.",19.934002101435,218
"Patterson, Horton and Howard Pvt. Ltd.",24.253691940144893,925
Green-Adams Pvt. Ltd.,96.22394784952546,526
"Spencer, Steele and Smith Pvt. Ltd.",90.55336125236585,225
"Smith, Pena and Miller Pvt. Ltd.",37.22087637897582,739
Walters-Herman Pvt. Ltd.,88.44068145259823,564
"Thompson, Wolfe and Scott Pvt. Ltd.",56.26762131082113,221
"Walker, Ramirez and Cook Pvt. Ltd.",52.46995929423955,854
Woodward Group Pvt. Ltd.,91.30146844951928,897
"Stein, Miranda and Flores Pvt. Ltd.",91.67670410178977,403
Ramos-Howell Pvt. Ltd.,69.98770086432987,343
Rogers-Singh Pvt. Ltd.,4.129784162399385,300
"Norris, Thomas and Schneider Pvt. Ltd.",9.274538301580792,758
"Ballard, Rivera and Hurst Pvt. Ltd.",26.048508717016905,886
Ross-Powers Pvt. Ltd.,6.690881246708069,470
Ward-Patel Pvt. Ltd.,17.4340301290975,821
"Ewing, Alvarado and Perkins Pvt. Ltd.",76.87484835543891,791
Luna-Brown Pvt. Ltd.,75.07668476113388,272
"Wall, Hernandez and Harvey Pvt. Ltd.",6.797522823344371,613
"Bradford, Watson and Cameron Pvt. Ltd.",13.168161603129258,410
"Norton, Ferguson and Baker Pvt. Ltd.",74.88434950855904,969
"Hall, Blair and Rivera Pvt. Ltd.",42.420167883391294,920
Marquez-Nelson Pvt. Ltd.,91.57867173198012,800
Jenkins-Silva Pvt. Ltd.,62.72324767804947,184
Brewer-Arias Pvt. Ltd.,86.1952154484715,391
"Martin, Davis and Baker Pvt. Ltd.",93.96163002827316,331
"Phillips, Jackson and Hunter Pvt. Ltd.",5.394406786693173,722
"Farley, Walters and Ramos Pvt. Ltd.",39.32560390313024,793
Hart-Pierce Pvt. Ltd.,56.64319509000081,374
"Hoffman, Gardner and Stewart Pvt. Ltd.",13.907265238383047,950
"Green, Dickerson and Lopez Pvt. Ltd.",40.045191225905405,934
Thompson-Jefferson Pvt. Ltd.,88.93146042551177,700
Deleon-Turner Pvt. Ltd.,11.94913171754718,659
"Yates, Wheeler and Osborn Pvt. Ltd.",26.274772810337943,478
Shields LLC Pvt. Ltd.,10.689812484963646,722
"Russell, Ramirez and Cook Pvt. Ltd.",68.64295230405125,741
"Jackson, Baker and Howell Pvt. Ltd.",75.51955865024678,871
"Cardenas, Jenkins and Vega Pvt. Ltd.",86.25881630897707,210
Johnson-Adams Pvt. Ltd.,61.954789021539405,671
Barton-Shaffer Pvt. Ltd.,61.735154136742665,261
"Pierce, Anderson and Anderson Pvt. Ltd.",93.94242660758796,401
"Logan, Blake and Williams Pvt. Ltd.",7.914270816569058,255
Perez-Rose Pvt. Ltd.,31.033914361785087,556
"Curtis, Hood and Leach Pvt. Ltd.",83.12524467351618,709
Shannon-Gonzalez Pvt. Ltd.,13.132479050248255,581
"Harvey, Frazier and Schwartz Pvt. Ltd.",92.65926075513752,748
Gutierrez-Clark Pvt. Ltd.,80.55915319755876,488
Nolan-Gentry Pvt. Ltd.,33.51813287364047,608
Hunter-Sparks Pvt. Ltd.,13.324184295495678,859
Dunlap-Jennings Pvt. Ltd.,27.053887967887547,679
"Copeland, Murray and Thompson Pvt. Ltd.",64.91779771950829,715
"Callahan, Orozco and Rodriguez Pvt. Ltd.",73.57212874625274,312
Good-Lyons Pvt. Ltd.,16.316481057643394,703
"Joyce, Smith and Aguilar Pvt. Ltd.",81.09264917716986,717
"Cortez, Blanchard and Bradford Pvt. Ltd.",15.85290240612476,288
Mcbride-Mckay Pvt. Ltd.,74.24356042304096,889
"Little, White and Reese Pvt. Ltd.",15.573806450601491,404
Freeman-Lambert Pvt. Ltd.,12.62439671074217,712
Rosales-Edwards Pvt. Ltd.,1.7406910859219415,605
Hughes-Carlson Pvt. Ltd.,61.707010291444256,966
Jordan-Daniels Pvt. Ltd.,82.37735217911666,796
Mason-Butler Pvt. Ltd.,66.06301329547966,882
